,runtime_hours,lubrication_index,machine_health_index,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality,machine_temperature,machine_vibration,auto,manual,semi_auto
6456,7.247252288910603,3.716150175393111,2.393016165731355,South,Fam_31,Assembly,No Fault,ISO9001,High,24.77,10.24,False,False,True
6457,6.449348701700532,2.608371156945257,1.2508649852245548,West,Fam_36,Assembly,No Fault,ISO9001,Low,17.0,4.37,False,False,True
6458,2.190465981733864,2.645638349688378,2.059202425227292,East,Fam_35,Processing,No Fault,ISO9001,High,25.08,9.03,False,False,True
6459,1.9411917244241017,3.401448536648176,1.916626760108573,South,Fam_07,Final,No Fault,ISO9001,Medium,,,True,False,False
6460,,1.6654351242117846,0.6813406159378854,West,Fam_03,Init,No Fault,ISO9001,Low,15.88,4.79,False,False,True
6461,4.008929931943656,3.45809718785291,2.1091430889040828,South,Fam_01,Processing,No Fault,ISO9001,Medium,29.1,8.25,False,False,True
6462,2.34908691796914,,2.759794805717047,North,Fam_06,Assembly,No Fault,ISO9001,High,22.08,15.61,True,False,False
6463,2.3391848362853853,6.816531879959211,2.994092843991475,East,Fam_12,Assembly,No Fault,ISO9001,High,21.54,7.12,False,True,False
6464,3.280803852188622,2.215041660685159,1.9432175195557184,East,Fam_01,Assembly,No Fault,ISO9001,Low,14.48,9.93,True,False,False
6465,4.935968855194899,5.301195404849935,2.5864657533884867,South,Fam_31,Final,No Fault,ISO9001,High,,,False,True,False
6466,3.5723819870596616,2.152213380432842,2.4513406643406164,East,Fam_22,Assembly,No Fault,ISO9001,High,23.35,16.01,False,False,True
6467,4.261560148565968,2.875641989102577,1.5365217565027227,East,Fam_04,Assembly,No Fault,ISO9001,Medium,25.82,7.54,False,False,True
6468,1.5344097374550407,4.435525442497221,2.490465411179789,North,Fam_01,Processing,No Fault,ISO9001,Medium,28.26,8.48,False,True,False
6469,2.378021750449945,2.33848737282233,1.7813200259256248,West,Fam_11,Assembly,No Fault,ISO9001,Low,20.43,10.56,True,False,False
6470,3.576958420432809,4.708675216458427,2.321658955896164,South,Fam_32,Init,No Fault,ISO9001,Medium,24.85,7.26,True,False,False
6471,0.7120392640542349,3.8841372330201698,2.7448687113066264,North,Fam_20,Processing,No Fault,ISO9001,Medium,21.07,14.35,True,False,False
6472,3.5797040858813176,3.8368366480437817,2.0311440853970777,South,Fam_33,Init,No Fault,ISO9001,Medium,22.84,6.36,False,False,True
6473,2.0439452290206432,5.3780274223544255,1.8476726064809916,South,Fam_09,Processing,No Fault,ISO9001,Low,25.35,4.87,False,False,True
6474,0.6930907749766279,2.564748170413387,1.1066439453511308,West,Fam_03,Init,No Fault,ISO9001,Low,27.61,5.02,True,False,False
6475,5.157643826247279,3.5107724781447223,1.2866146334634834,South,Fam_37,Assembly,No Fault,ISO9001,Medium,20.8,5.16,True,False,False
6476,5.267417260438842,2.1510680535724624,,North,Fam_05,Assembly,Low,ISO9001,Low,19.65,8.78,False,False,True
6477,5.758268498955752,3.6977713376400128,2.229221828404784,West,Fam_03,Processing,No Fault,ISO9001,High,,,True,False,False
6478,5.521676165770879,6.604576614424274,3.009303881525476,North,Fam_08,Final,No Fault,ISO9001,High,26.32,8.23,True,False,False
6479,1.5818392439538624,3.058251960355255,2.711390195223004,West,Fam_27,Processing,No Fault,ISO9001,,18.99,13.52,True,False,False
6480,4.293933894861226,3.220334622454025,1.7943259090170671,South,Fam_06,Processing,No Fault,ISO9001,Medium,21.8,8.25,True,False,False
6481,3.494915950492074,1.7183540688466257,0.7308330992115553,North,Fam_11,Processing,No Fault,ISO9001,Low,26.37,4.95,True,False,False
6482,7.361456241797538,2.118693791062529,1.3045323998606164,East,Fam_08,Init,No Fault,ISO9001,Low,21.31,7.98,True,False,False
6483,8.345169084642324,3.7346430318139854,2.5214035685867318,North,Fam_24,Processing,Low,ISO9001,High,21.16,9.47,True,False,False
6484,1.1196018625025066,3.1563056997503574,1.6407019777592116,South,Fam_15,Final,No Fault,ISO9001,Low,25.03,6.55,True,False,False
6485,6.591700213223085,,2.959272203620793,South,Fam_31,Final,No Fault,ISO9001,High,28.32,5.21,False,True,False
6486,1.645071787086254,3.134659049468985,1.4549347500837415,North,Fam_15,Assembly,No Fault,ISO9001,Medium,20.73,6.22,False,False,True
6487,2.7202883950284527,3.3924589595033208,3.091510242495481,West,Fam_01,Init,Low,ISO9001,High,20.69,14.05,True,False,False
6488,5.831400086071431,2.348388394395022,1.5323907656156968,North,Fam_08,Processing,No Fault,ISO9001,Medium,24.2,9.99,True,False,False
6489,,9.123915706290862,3.838414777855167,South,Fam_28,Final,No Fault,ISO9001,Medium,17.53,6.72,False,True,False
6490,,4.209406188266424,1.585963521521929,East,Fam_18,Assembly,No Fault,ISO9001,Low,31.03,4.93,False,False,True
6491,5.074037563521959,5.440156370411483,3.180721201848398,North,Fam_06,Processing,No Fault,ISO9001,High,20.43,10.77,False,True,False
6492,2.177155271505592,3.0850415054119646,1.5957569544351395,East,Fam_38,Processing,No Fault,ISO9001,Low,20.72,7.68,False,False,True
6493,3.3846141203041573,2.645940037995361,,North,Fam_21,Assembly,No Fault,ISO9001,Low,20.61,5.94,False,False,True
6494,4.594068929212336,4.891059055548558,1.9451143410358387,North,Fam_09,Assembly,No Fault,ISO9001,High,25.77,5.12,False,False,True
6495,3.3275652597056657,3.4691701110786144,1.69388187225848,North,Fam_02,Processing,No Fault,ISO9001,Low,29.34,6.67,True,False,False
6496,1.770153771005751,5.995048635021891,2.638100470836301,West,Fam_08,Assembly,No Fault,ISO9001,Medium,21.63,5.46,True,False,False
6497,7.919215576102637,3.061088702832457,1.68878099213482,East,Fam_14,Processing,No Fault,ISO9001,High,26.33,7.55,True,False,False
6498,4.017010132385757,4.441279216915435,2.203300836638864,North,Fam_33,Init,No Fault,ISO9001,Low,17.29,7.67,False,True,False
6499,6.8992831897893385,5.0886183485196295,3.089780245162131,East,Fam_31,Assembly,No Fault,ISO9001,High,24.46,10.14,False,False,True
6500,4.292507628572215,11.86973997341552,4.953920948317228,East,Fam_37,Init,No Fault,ISO9001,High,23.36,7.52,False,True,False
6501,5.839429707646775,4.9615628918424255,2.057157867975534,East,Fam_18,Assembly,No Fault,ISO9001,Medium,29.39,5.49,True,False,False
6502,1.9341580472598985,2.9534225929771467,1.6449798315288289,North,Fam_27,Assembly,Medium,ISO9001,Low,22.89,5.72,True,False,False
6503,3.6206947806865775,3.8146456747855777,2.2552910233042573,West,Fam_07,Processing,Low,ISO9001,Medium,29.06,8.65,True,False,False
6504,3.6924517169464006,4.08172017881676,2.0624738438270933,North,Fam_12,Final,No Fault,ISO9001,,15.23,7.92,True,False,False
6505,3.9041867521893527,3.323459750264044,1.444218750898841,North,Fam_12,Processing,No Fault,ISO9001,Low,19.28,5.63,False,False,True
6506,2.8768488104062566,4.306210072939151,2.98537647850117,West,Fam_18,Processing,,ISO9001,High,18.93,11.6,False,True,False
6507,2.465910435474857,4.961144047620911,2.4491940148662383,North,Fam_11,Processing,No Fault,ISO9001,Medium,20.98,7.28,False,False,True
6508,5.001642704915132,5.202249647233924,2.4037509736696445,North,Fam_01,Final,No Fault,ISO9001,High,21.03,6.01,False,True,False
6509,2.3664405530072767,3.1258141057891167,1.8635446357404903,North,Fam_14,Assembly,No Fault,ISO9001,Low,,,False,False,True
6510,3.872253707852025,6.97984829170759,2.7563857861958505,West,Fam_11,Processing,,ISO9001,High,22.3,5.4,True,False,False
6511,6.353280690623324,5.805189450168049,3.165935579824369,West,Fam_15,Init,No Fault,ISO9001,High,25.14,10.29,True,False,False
6512,3.446077439109902,3.634085508502079,2.0267051934813622,West,Fam_31,Init,No Fault,ISO9001,Low,29.27,7.82,True,False,False
6513,5.914178405412536,2.8924586111907424,,East,Fam_15,Assembly,No Fault,ISO9001,High,26.56,6.69,False,False,True
6514,3.343621358622447,3.479994312163747,2.374801052074105,West,Fam_09,Init,No Fault,ISO9001,High,21.78,11.47,False,False,True
6515,,4.5030318226815655,3.15540040893378,North,Fam_01,Processing,No Fault,ISO9001,,26.42,13.1,False,False,True
6516,2.798885834057332,12.611428070685728,5.058103997575071,East,Fam_20,Assembly,Low,ISO9001,High,23.49,5.25,False,True,False
6517,7.139679988436015,3.1694411278022754,,North,Fam_09,Assembly,No Fault,ISO9001,Medium,23.01,8.92,True,False,False
6518,2.846665709591296,2.973675462357505,1.6327153300675734,South,Fam_28,Processing,No Fault,ISO9001,Low,30.47,9.28,True,False,False
6519,2.348439222595594,2.584619193388378,1.4738379366466,West,Fam_01,Init,No Fault,ISO9001,,19.4,7.24,False,False,True
6520,1.4636678097832467,,2.1095972512860337,South,Fam_07,Final,No Fault,ISO9001,Low,17.53,3.11,False,False,True
6521,,3.494786848669952,2.4623881519063167,South,Fam_08,Processing,No Fault,ISO9001,High,20.94,11.73,True,False,False
6522,2.9971279435924147,4.107966668314946,2.640259941097302,North,Fam_07,Init,No Fault,ISO9001,Medium,27.85,9.59,True,False,False
6523,2.8154924870679845,,2.702390084612356,North,Fam_03,Processing,No Fault,ISO9001,Medium,19.31,12.58,False,True,False
6524,4.658586563972769,4.604677502929096,2.2451847773338907,South,Fam_01,Processing,No Fault,ISO9001,High,23.99,8.5,True,False,False
6525,3.868690750373576,4.737497825091777,1.9126133847739075,East,Fam_01,Final,No Fault,ISO9001,Medium,22.29,3.47,True,False,False
6526,4.4892159959041695,4.930900244607436,2.4229938960106505,South,Fam_02,Assembly,Low,ISO9001,Low,,,True,False,False
6527,3.8386927743676593,2.566879160551528,1.5187541938928888,South,Fam_09,Init,No Fault,ISO9001,Low,29.32,7.6,False,False,True
6528,2.3292681271280484,3.511757310344521,1.5462920749307465,East,Fam_25,Final,No Fault,ISO9001,Low,,,False,False,True
6529,1.9691245766092835,5.270442211520086,2.9222959426119943,South,Fam_09,Processing,No Fault,ISO9001,High,23.67,9.86,True,False,False
6530,8.509387338476994,8.62668517872732,4.541567188453141,South,Fam_35,Assembly,No Fault,ISO9001,High,27.93,12.5,False,False,True
6531,4.927738537068125,5.281239689812493,2.2981753448991604,South,Fam_25,Init,,ISO9001,Medium,20.71,7.11,False,False,True
6532,3.6716922058072,2.538068105914737,1.4799145321271232,North,Fam_18,Processing,No Fault,ISO9001,Medium,21.42,7.18,True,False,False
6533,6.105925694130462,2.891166693780751,2.3465957637508765,North,Fam_39,Processing,No Fault,ISO9001,Low,17.28,12.48,False,True,False
6534,4.20679845648427,3.545551772839472,1.5338598217257249,South,Fam_08,Init,No Fault,ISO9001,Low,29.8,5.97,False,False,True
6535,0.5627914988931104,5.689324858624675,3.123710648504882,West,Fam_04,Processing,No Fault,ISO9001,High,21.51,9.94,True,False,False
6536,6.299444786407684,3.851410669742154,2.112066242754801,West,Fam_28,Assembly,Low,ISO9001,Medium,24.16,8.03,True,False,False
6537,5.067158683775314,3.0026988097400253,1.666035638323136,South,Fam_01,Processing,No Fault,ISO9001,High,24.46,8.48,False,False,True
6538,,5.141759430328361,2.0259772637365043,West,Fam_28,Assembly,No Fault,ISO9001,Low,19.08,4.41,True,False,False
6539,3.896486809693607,2.904951982483622,1.5441097644692006,East,Fam_07,Assembly,Low,ISO9001,Low,27.36,6.63,True,False,False
6540,3.3825947994970376,3.5764808601616704,1.3000431944139743,North,Fam_36,Assembly,Medium,ISO9001,Low,18.7,4.33,False,False,True
6541,4.913548309001115,5.488662459270507,3.005130022866189,South,Fam_26,Init,No Fault,ISO9001,Low,31.92,11.07,True,False,False
6542,4.063546370948066,5.214944284044146,2.6335301575663275,North,Fam_04,Assembly,No Fault,ISO9001,High,23.4,6.51,True,False,False
6543,2.0626267196675,5.514005030489763,1.7033312387030333,South,Fam_10,Final,No Fault,ISO9001,Medium,26.18,1.47,False,True,False
6544,2.000325882479776,3.046220307443542,1.9250178377635008,South,Fam_01,Assembly,Low,ISO9001,Low,28.49,8.85,False,False,True
6545,0.5679566506822458,1.6848280142095815,1.6528914663073155,East,Fam_02,Final,No Fault,ISO9001,Low,20.91,11.17,False,False,True
6546,3.5573715648816373,,,East,Fam_20,Final,No Fault,ISO9001,High,26.95,7.54,False,True,False
6547,3.700403248879043,11.985316975898096,5.502602745659628,South,Fam_20,Init,No Fault,ISO9001,High,27.18,8.57,False,True,False
6548,3.8448805123058714,3.529335897175996,1.9095271982572484,North,Fam_09,Assembly,Low,ISO9001,Low,20.48,8.05,True,False,False
6549,,8.528569253685776,3.8531486309879472,South,Fam_06,Processing,No Fault,ISO9001,High,22.53,7.1,False,True,False
6550,3.0527681750026394,3.735138511968493,3.055744206252931,South,Fam_16,Processing,No Fault,ISO9001,High,26.02,13.39,False,False,True
6551,1.6376050127731945,4.358791090785608,2.0460729052595563,West,Fam_06,Processing,No Fault,ISO9001,Medium,25.52,5.42,False,False,True
6552,0.3368180914940329,1.7000640506130562,1.634177153493142,West,Fam_10,Final,No Fault,ISO9001,Low,21.47,10.99,False,False,True
6553,2.8789028608410727,2.3830111817231208,1.3532741849468242,West,Fam_22,Processing,No Fault,ISO9001,Low,18.4,7.63,False,False,True
6554,2.152740361272466,5.282884780089833,2.16896488144136,East,Fam_11,Processing,Low,ISO9001,Low,28.15,3.56,False,False,True
6555,6.742921699304318,2.7586825227811413,2.136820997533991,South,Fam_15,Final,,ISO9001,High,23.74,10.15,False,False,True
6556,1.8624340990513883,2.5233894163258377,1.845217797478341,West,Fam_17,Init,No Fault,ISO9001,Low,24.45,8.83,False,False,True
6557,5.13634679266869,2.702496961663241,0.6463794107127938,East,Fam_26,Processing,No Fault,ISO9001,Low,19.64,3.21,False,False,True
6558,8.526475116036714,1.6713696292278983,0.3579378090010036,North,Fam_18,Assembly,No Fault,ISO9001,Low,17.58,3.79,False,False,True
6559,3.6331780006327454,5.993727310493295,2.5301089137778145,South,Fam_34,Assembly,,ISO9001,Medium,20.93,4.51,True,False,False
6560,3.886779635440023,4.4313454165612765,2.1082471701751,North,Fam_15,Processing,No Fault,ISO9001,Medium,20.23,7.93,False,True,False
6561,3.843012996957901,3.3808509811781997,2.038855976212991,West,Fam_08,Assembly,,ISO9001,Medium,20.17,8.33,False,True,False
6562,2.086924537441814,1.823361241603854,0.5434817461657007,West,Fam_35,Processing,No Fault,ISO9001,Low,20.19,3.32,True,False,False
6563,3.706796534671597,3.605414165390601,1.3252020713531163,North,Fam_05,Processing,No Fault,ISO9001,Low,17.96,4.68,False,True,False
6564,,9.64799849461011,4.24615193289427,East,Fam_07,Assembly,No Fault,ISO9001,High,25.15,7.52,False,True,False
6565,,8.125357078924464,3.623117527482576,North,Fam_15,Processing,No Fault,ISO9001,High,23.76,7.74,False,True,False
6566,5.895065443688222,3.3403156869529376,1.1709593804397151,West,Fam_11,Processing,No Fault,ISO9001,Medium,24.72,3.8,True,False,False
6567,2.271496773410094,5.42433303748244,2.583541200887112,East,Fam_01,Assembly,No Fault,ISO9001,,22.29,6.73,False,True,False
6568,3.0560428880243027,2.3596020826068025,0.7766528225652598,North,Fam_25,Processing,No Fault,ISO9001,,30.48,3.05,False,False,True
6569,1.6088339003334118,3.845949879356577,1.8536565197817465,South,Fam_33,Processing,No Fault,ISO9001,Low,29.46,6.9,True,False,False
6570,3.00438120419453,5.97524800520788,3.09521695564664,South,Fam_31,Assembly,No Fault,ISO9001,High,20.7,9.09,True,False,False
6571,2.351437317385269,3.4735511074864376,2.1222519673095745,North,Fam_02,Final,No Fault,ISO9001,Low,15.77,9.67,True,False,False
6572,2.358306000381286,5.791901464112917,3.619801971148721,West,Fam_01,Assembly,No Fault,ISO9001,High,20.45,12.41,True,False,False
6573,4.611107061397347,2.33213005295296,2.2490598483779687,North,Fam_14,Processing,No Fault,ISO9001,High,23.24,11.61,False,False,True
6574,1.474887116037327,1.46928616927988,1.161030542772388,North,Fam_21,Assembly,,ISO9001,Medium,25.57,7.43,False,False,True
6575,1.7552341859754363,6.089368803282336,2.761456217845585,East,Fam_02,Processing,No Fault,ISO9001,High,21.77,6.62,True,False,False
6576,2.377409501173415,,0.7873866238509241,North,Fam_15,Processing,No Fault,ISO9001,Low,20.69,4.92,False,False,True
6577,,2.966626204907876,1.828623717378715,South,Fam_02,Processing,No Fault,ISO9001,High,25.51,8.29,False,False,True
6578,1.834537040549036,2.816814613815677,1.8885092364287828,South,Fam_20,Assembly,No Fault,ISO9001,Low,19.89,10.62,True,False,False
6579,1.6710863189666711,10.247477016060056,5.147394421911874,South,Fam_03,Final,No Fault,ISO9001,High,25.2,9.89,False,True,False
6580,1.886829099203766,3.02139657062654,1.0976233063952123,East,Fam_04,Final,No Fault,ISO9001,Low,20.64,4.76,True,False,False
6581,3.427237703557114,5.718154393869791,2.4288357252289225,West,Fam_12,Processing,No Fault,ISO9001,High,22.65,6.46,False,True,False
6582,2.784342314048128,3.928684301022361,1.972498747341344,West,Fam_01,Processing,No Fault,ISO9001,High,22.39,7.54,True,False,False
6583,1.9930752420022777,2.686246883022903,1.3738139251618051,South,Fam_38,Processing,No Fault,ISO9001,Low,26.51,6.81,False,False,True
6584,,2.167913636804076,1.123665847764235,West,Fam_32,Processing,No Fault,ISO9001,Low,17.55,5.71,True,False,False
6585,4.013556548910294,3.389456027618186,1.7463509401847408,East,Fam_27,Processing,No Fault,ISO9001,Medium,21.03,7.04,True,False,False
6586,4.076951276735092,4.459869569494713,2.152176733554344,North,Fam_13,Assembly,No Fault,ISO9001,Low,16.23,7.49,False,False,True
6587,6.266554738638306,4.746522130592943,2.185108882192769,South,Fam_04,Assembly,No Fault,ISO9001,High,20.1,5.8,True,False,False
6588,1.0037722048423026,3.930165649841598,2.0250799214330257,South,Fam_04,Processing,No Fault,ISO9001,Medium,26.28,7.44,False,False,True
6589,4.45614184990668,2.9936166839271454,1.0475231213403204,South,Fam_22,Assembly,No Fault,ISO9001,Medium,23.17,2.81,False,False,True
6590,1.2313808893539004,2.439463150564867,2.0977092751063022,North,Fam_19,Processing,No Fault,ISO9001,Medium,26.51,10.91,True,False,False
6591,2.292852301754388,,2.037221451166848,South,Fam_31,Processing,No Fault,ISO9001,High,24.68,8.64,False,False,True
6592,5.126682050479266,4.877665197184207,2.357014778649815,West,Fam_07,Processing,No Fault,ISO9001,Medium,19.75,6.77,False,False,True
6593,2.7207826941233613,7.504842281169942,3.374514617551765,East,Fam_04,Init,,ISO9001,High,21.18,9.3,False,True,False
6594,5.949907714180181,,2.4601862221966817,East,Fam_02,Processing,No Fault,ISO9001,High,23.85,6.61,True,False,False
6595,4.096005810351691,4.703883346892563,2.415742609287898,East,Fam_02,Processing,No Fault,ISO9001,Medium,28.71,7.41,True,False,False
6596,5.08308829163941,4.856387759239598,,East,Fam_13,Assembly,No Fault,ISO9001,High,22.73,7.74,True,False,False
