device_info,sensor_packet,runtime_hours,lubrication_index,machine_health_index,operation_mode,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality
BOT-2656,T:22.53 V:7.10 H:37.5,,8.528569253685776,3.8531486309879472,manual,South,Fam_06,Processing,No Fault,ISO9001,High
MCH-3677,T:26.02 V:13.39 H:42.6,3.0527681750026394,3.735138511968493,3.055744206252931,semi_auto,South,Fam_16,Processing,No Fault,ISO9001,High
MCH-6648,T:25.52 V:5.42 H:40.9,1.6376050127731943,4.3587910907856084,2.0460729052595563,semi_auto,West,Fam_06,Processing,No Fault,ISO9001,Medium
MCH-4301,T:21.47 V:10.99 H:55.7,0.33681809149403297,1.7000640506130562,1.634177153493142,semi_auto,West,Fam_10,Final,No Fault,ISO9001,Low
LINE-6576,T:18.40 V:7.63 H:63.2,2.8789028608410727,2.3830111817231208,1.3532741849468242,semi_auto,West,Fam_22,Processing,No Fault,ISO9001,Low
MCH-2414,T:28.15 V:3.56 H:48.3,2.152740361272466,5.282884780089833,2.1689648814413593,semi_auto,East,Fam_11,Processing,Low,ISO9001,Low
MCH-2645,T:23.74 V:10.15 H:41.0,6.742921699304318,2.7586825227811413,2.136820997533991,semi_auto,South,Fam_15,Final,,ISO9001,High
BOT-7113,T:24.45 V:8.83 H:42.8,1.8624340990513883,2.5233894163258377,1.845217797478341,semi_auto,West,Fam_17,Init,No Fault,ISO9001,Low
BOT-1497,T:19.64 V:3.21 H:41.4,5.13634679266869,2.702496961663241,0.6463794107127938,semi_auto,East,Fam_26,Processing,No Fault,ISO9001,Low
LINE-9954,T:17.58 V:3.79 H:45.1,8.526475116036714,1.6713696292278983,0.3579378090010036,semi_auto,North,Fam_18,Assembly,No Fault,ISO9001,Low
BOT-5832,T:20.93 V:4.51 H:47.5,3.6331780006327463,5.993727310493295,2.5301089137778145,auto,South,Fam_34,Assembly,,ISO9001,Medium
BOT-6864,T:20.23 V:7.93 H:62.0,3.886779635440023,4.4313454165612765,2.1082471701750998,manual,North,Fam_15,Processing,No Fault,ISO9001,Medium
BOT-9122,T:20.17 V:8.33 H:47.5,3.8430129969579014,3.3808509811781993,2.038855976212991,manual,West,Fam_08,Assembly,,ISO9001,Medium
LINE-4663,T:20.19 V:3.32 H:50.5,2.086924537441814,1.823361241603854,0.5434817461657007,auto,West,Fam_35,Processing,No Fault,ISO9001,Low
BOT-2664,T:17.96 V:4.68 H:35.1,3.7067965346715965,3.6054141653906013,1.3252020713531165,manual,North,Fam_05,Processing,No Fault,ISO9001,Low
MCH-6769,T:25.15 V:7.52 H:62.5,,9.64799849461011,4.24615193289427,manual,East,Fam_07,Assembly,No Fault,ISO9001,High
BOT-4853,T:23.76 V:7.74 H:39.5,,8.125357078924464,3.623117527482576,manual,North,Fam_15,Processing,No Fault,ISO9001,High
BOT-3753,T:24.72 V:3.80 H:52.0,5.895065443688222,3.3403156869529376,1.1709593804397151,auto,West,Fam_11,Processing,No Fault,ISO9001,Medium
LINE-8522,T:22.29 V:6.73 H:53.6,2.271496773410094,5.42433303748244,2.583541200887112,manual,East,Fam_01,Assembly,No Fault,ISO9001,
LINE-5804,T:30.48 V:3.05 H:45.4,3.0560428880243027,2.3596020826068025,0.7766528225652598,semi_auto,North,Fam_25,Processing,No Fault,ISO9001,
BOT-8340,T:29.46 V:6.90 H:65.0,1.6088339003334118,3.8459498793565765,1.8536565197817465,auto,South,Fam_33,Processing,No Fault,ISO9001,Low
BOT-2752,T:20.70 V:9.09 H:51.2,3.00438120419453,5.97524800520788,3.09521695564664,auto,South,Fam_31,Assembly,No Fault,ISO9001,High
MCH-6554,T:15.77 V:9.67 H:62.7,2.351437317385269,3.4735511074864376,2.1222519673095745,auto,North,Fam_02,Final,No Fault,ISO9001,Low
BOT-4528,T:20.45 V:12.41 H:32.4,2.358306000381286,5.791901464112917,3.6198019711487213,auto,West,Fam_01,Assembly,No Fault,ISO9001,High
MCH-7722,T:23.24 V:11.61 H:49.0,4.611107061397347,2.3321300529529596,2.2490598483779687,semi_auto,North,Fam_14,Processing,No Fault,ISO9001,High
MCH-3071,T:25.57 V:7.43 H:51.2,1.474887116037327,1.46928616927988,1.161030542772388,semi_auto,North,Fam_21,Assembly,,ISO9001,Medium
MCH-4889,T:21.77 V:6.62 H:40.9,1.7552341859754363,6.089368803282336,2.7614562178455855,auto,East,Fam_02,Processing,No Fault,ISO9001,High
LINE-2796,T:20.69 V:4.92 H:42.9,2.377409501173415,,0.7873866238509241,semi_auto,North,Fam_15,Processing,No Fault,ISO9001,Low
LINE-7745,T:25.51 V:8.29 H:69.7,,2.966626204907876,1.828623717378715,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,High
BOT-1612,T:19.89 V:10.62 H:38.9,1.8345370405490358,2.816814613815677,1.8885092364287828,auto,South,Fam_20,Assembly,No Fault,ISO9001,Low
MCH-2168,T:25.20 V:9.89 H:28.6,1.6710863189666711,10.247477016060055,5.147394421911874,manual,South,Fam_03,Final,No Fault,ISO9001,High
BOT-6004,T:20.64 V:4.76 H:58.6,1.886829099203766,3.02139657062654,1.0976233063952123,auto,East,Fam_04,Final,No Fault,ISO9001,Low
LINE-2035,T:22.65 V:6.46 H:39.0,3.427237703557114,5.718154393869791,2.4288357252289225,manual,West,Fam_12,Processing,No Fault,ISO9001,High
LINE-9811,T:22.39 V:7.54 H:47.3,2.7843423140481276,3.9286843010223613,1.9724987473413442,auto,West,Fam_01,Processing,No Fault,ISO9001,High
BOT-5999,T:26.51 V:6.81 H:54.6,1.9930752420022777,2.686246883022903,1.3738139251618053,semi_auto,South,Fam_38,Processing,No Fault,ISO9001,Low
MCH-1968,T:17.55 V:5.71 H:59.7,,2.1679136368040757,1.123665847764235,auto,West,Fam_32,Processing,No Fault,ISO9001,Low
BOT-8282,T:21.03 V:7.04 H:47.7,4.013556548910294,3.389456027618186,1.7463509401847408,auto,East,Fam_27,Processing,No Fault,ISO9001,Medium
BOT-2612,T:16.23 V:7.49 H:51.9,4.076951276735092,4.459869569494713,2.1521767335543434,semi_auto,North,Fam_13,Assembly,No Fault,ISO9001,Low
MCH-9182,T:20.10 V:5.80 H:50.3,6.266554738638306,4.746522130592943,2.185108882192769,auto,South,Fam_04,Assembly,No Fault,ISO9001,High
MCH-7640,T:26.28 V:7.44 H:20.9,1.0037722048423026,3.930165649841598,2.0250799214330257,semi_auto,South,Fam_04,Processing,No Fault,ISO9001,Medium
MCH-5141,T:23.17 V:2.81 H:45.0,4.45614184990668,2.9936166839271454,1.0475231213403204,semi_auto,South,Fam_22,Assembly,No Fault,ISO9001,Medium
LINE-8930,T:26.51 V:10.91 H:46.6,1.2313808893539004,2.439463150564867,2.0977092751063022,auto,North,Fam_19,Processing,No Fault,ISO9001,Medium
BOT-5894,T:24.68 V:8.64 H:48.7,2.2928523017543876,,2.0372214511668476,semi_auto,South,Fam_31,Processing,No Fault,ISO9001,High
BOT-2269,T:19.75 V:6.77 H:36.5,5.126682050479266,4.877665197184207,2.357014778649815,semi_auto,West,Fam_07,Processing,No Fault,ISO9001,Medium
MCH-9917,T:21.18 V:9.30 H:69.8,2.7207826941233613,7.504842281169942,3.374514617551765,manual,East,Fam_04,Init,,ISO9001,High
LINE-5151,T:23.85 V:6.61 H:53.3,5.949907714180181,,2.4601862221966817,auto,East,Fam_02,Processing,No Fault,ISO9001,High
LINE-9118,T:28.71 V:7.41 H:46.0,4.096005810351691,4.703883346892563,2.415742609287898,auto,East,Fam_02,Processing,No Fault,ISO9001,Medium
BOT-7830,T:22.73 V:7.74 H:49.2,5.0830882916394104,4.856387759239598,,auto,East,Fam_13,Assembly,No Fault,ISO9001,High
LINE-5479,T:20.85 V:7.54 H:49.1,1.964117400978933,6.925763539804276,3.0712096307742187,auto,West,Fam_04,Assembly,Low,ISO9001,Medium
LINE-1556,T:22.87 V:5.06 H:43.6,3.5731687689815783,3.018971007564484,1.1030701893963524,semi_auto,North,Fam_13,Assembly,Low,ISO9001,Low
MCH-3804,T:21.13 V:6.49 H:51.8,1.5325824064908105,,,auto,North,Fam_30,Final,No Fault,ISO9001,Low
BOT-2991,T:30.29 V:6.37 H:50.1,4.988190532897749,2.8051545393771473,,semi_auto,West,Fam_31,Processing,No Fault,ISO9001,Low
MCH-3374,T:17.35 V:8.60 H:45.1,2.5913864137651395,2.533791879495719,1.4908929453023885,semi_auto,East,Fam_15,Assembly,No Fault,ISO9001,Low
LINE-8120,T:20.55 V:9.14 H:31.7,4.684498511617032,2.4570488547961893,1.7412738093554334,auto,East,Fam_03,Assembly,No Fault,ISO9001,Low
LINE-4107,T:27.82 V:10.05 H:58.0,8.487783412644406,3.331536986805041,2.1995302384273563,semi_auto,South,Fam_04,Final,No Fault,ISO9001,High
BOT-7150,T:29.20 V:7.37 H:55.9,1.902598325056023,,1.2632643002789432,auto,North,Fam_33,Processing,No Fault,ISO9001,Low
LINE-1486,T:20.48 V:11.51 H:28.4,6.881810805088985,6.471480252563954,3.59680775500381,semi_auto,East,Fam_01,Assembly,Medium,ISO9001,High
BOT-9856,T:21.85 V:7.59 H:48.8,4.882173209480933,6.654426274091249,,manual,South,Fam_25,Processing,No Fault,ISO9001,High
BOT-2268,,5.295836007558005,2.72688251081404,1.6117650549426978,semi_auto,North,Fam_07,Final,No Fault,ISO9001,Low
MCH-4729,T:26.66 V:15.44 H:52.4,2.2162315764161367,8.556261557066652,5.253481305393036,manual,West,Fam_08,Init,No Fault,ISO9001,High
LINE-5553,T:20.64 V:1.07 H:40.5,3.0500407817633755,5.398624680713511,1.722991330592086,auto,South,Fam_26,Processing,No Fault,ISO9001,Low
MCH-1272,T:17.96 V:10.57 H:37.2,1.945736037853018,2.5549959701257183,2.158139290644308,auto,East,Fam_33,Processing,No Fault,ISO9001,Low
MCH-4918,T:28.64 V:8.03 H:37.3,3.2594581082815584,2.4061079599453246,1.3919070461159613,semi_auto,North,Fam_18,Init,No Fault,ISO9001,Low
BOT-4567,T:22.02 V:7.68 H:30.4,6.9284392731937166,3.625826663423256,2.0688246680443028,semi_auto,South,Fam_03,Assembly,No Fault,ISO9001,High
LINE-3662,T:25.59 V:10.19 H:52.0,1.047069613259487,3.811607578484468,2.2669074067078467,auto,South,Fam_26,Processing,Low,ISO9001,Medium
MCH-3895,T:23.86 V:9.44 H:47.2,4.051229153800791,5.075555724063961,,manual,North,Fam_03,Processing,,ISO9001,High
BOT-5359,T:19.93 V:9.80 H:57.7,2.3094903692114865,4.562712508279514,,manual,East,Fam_02,Final,,ISO9001,Medium
BOT-1165,T:17.53 V:5.14 H:49.5,3.8561085527422914,4.682921847278113,1.9762812453678111,auto,North,Fam_40,Assembly,Low,ISO9001,Low
LINE-3826,T:19.70 V:11.08 H:54.9,2.8611656840199595,4.637510260154838,2.8713335237178637,manual,West,Fam_13,Assembly,No Fault,ISO9001,Medium
MCH-2486,T:21.82 V:4.08 H:66.2,3.0832617928532224,4.435521337516879,1.9291780905088454,auto,East,Fam_04,Assembly,Low,ISO9001,Low
MCH-9752,T:25.73 V:11.73 H:51.1,4.021740826158096,1.6975325857411057,1.7221062554980842,semi_auto,North,Fam_20,Final,No Fault,ISO9001,Medium
BOT-1499,T:24.25 V:5.68 H:42.8,4.386067940983899,6.3783393799222745,2.633459772841535,manual,South,Fam_16,Assembly,No Fault,ISO9001,High
MCH-1979,T:26.75 V:6.61 H:55.7,,3.152843791372345,1.7596450922561013,auto,South,Fam_06,Processing,No Fault,ISO9001,Medium
BOT-9715,T:24.80 V:5.38 H:46.9,3.389176201444645,6.1464609186464205,2.4226509691504576,auto,South,Fam_01,Processing,No Fault,ISO9001,High
LINE-3507,T:23.76 V:8.54 H:40.1,0.6267657416607406,3.60418274881228,2.164315172896887,semi_auto,East,Fam_33,Final,No Fault,ISO9001,Medium
BOT-4517,T:25.53 V:3.76 H:43.0,7.355146021040916,6.242349882543751,2.2722945171764626,auto,North,Fam_10,Processing,No Fault,ISO9001,High
LINE-8593,T:21.48 V:9.91 H:48.2,6.094001087042974,2.1624925693976906,1.8432220107393849,semi_auto,West,Fam_16,Init,No Fault,ISO9001,High
LINE-8153,T:30.85 V:7.77 H:47.4,1.3253714138885169,3.2149148861166754,1.7912970294077866,auto,East,Fam_16,Processing,Low,ISO9001,Low
MCH-4710,T:22.80 V:8.78 H:58.6,3.2041817627364306,6.944701343483782,3.4654614093635745,manual,South,Fam_31,Processing,No Fault,ISO9001,High
MCH-2614,T:19.46 V:11.43 H:42.3,3.706192971350617,,2.153359540462535,semi_auto,West,Fam_02,Assembly,No Fault,ISO9001,Medium
BOT-3209,T:18.55 V:5.85 H:37.0,6.4672270089729,2.86982087670959,1.234850955437001,auto,South,Fam_02,Processing,No Fault,ISO9001,Low
BOT-2078,T:19.30 V:7.22 H:58.8,6.221710169713581,4.690941249438136,2.507160682576463,semi_auto,East,Fam_37,Final,No Fault,ISO9001,Medium
LINE-8435,T:19.74 V:10.11 H:35.8,4.90578959439046,3.0063859376493887,2.251648175426468,semi_auto,East,Fam_10,Assembly,Low,ISO9001,Medium
LINE-8994,T:23.93 V:3.37 H:42.9,4.411255686136188,3.2773648017912467,1.1241665644988355,auto,North,Fam_34,Processing,Low,ISO9001,Medium
LINE-9016,T:21.79 V:11.18 H:42.2,,2.3597882378480475,1.9086219746709967,auto,East,Fam_01,Assembly,No Fault,ISO9001,High
LINE-6106,T:23.36 V:9.15 H:46.1,4.888543850090973,4.108757018077747,2.3369426444235355,manual,West,Fam_35,Processing,No Fault,ISO9001,High
LINE-2063,T:28.43 V:8.53 H:40.8,4.922006944006416,1.9536096345323675,1.362698030416646,semi_auto,West,Fam_20,Final,No Fault,ISO9001,Low
LINE-4082,T:18.83 V:6.71 H:48.5,3.2339769085575476,1.98410890267182,1.0669477075371627,semi_auto,West,Fam_39,Assembly,,ISO9001,Low
LINE-9376,T:26.31 V:10.98 H:61.1,6.816158202867963,6.326339355064305,3.502252208123704,auto,East,Fam_02,Processing,No Fault,ISO9001,High
LINE-9416,T:22.04 V:9.18 H:43.4,0.984676291413645,2.4525218355182465,1.5313397982633739,semi_auto,West,Fam_26,Init,Low,ISO9001,Low
LINE-4410,T:21.18 V:11.82 H:44.3,5.168225166243987,2.995495674193194,2.2922428914392694,auto,North,Fam_18,Final,No Fault,ISO9001,Medium
BOT-1455,T:24.38 V:6.12 H:43.6,3.594198529589427,6.958861364516621,3.006311268546456,manual,North,Fam_19,Processing,No Fault,ISO9001,High
BOT-8385,T:31.28 V:9.53 H:40.1,,3.032164545178489,1.9698179444728994,auto,South,Fam_01,Init,No Fault,ISO9001,Low
MCH-4714,T:27.24 V:3.99 H:51.0,4.460098105472447,5.883713393586701,,manual,North,Fam_36,Processing,No Fault,ISO9001,Medium
LINE-8517,T:29.54 V:10.56 H:39.7,2.2959161065023093,3.372013510836675,,manual,West,Fam_29,Processing,No Fault,ISO9001,Medium
BOT-4869,T:21.47 V:6.25 H:62.1,6.514664334222717,2.5064197095976297,1.1573456809971312,auto,North,Fam_33,Assembly,Low,ISO9001,Low
LINE-3745,T:30.95 V:10.06 H:41.6,5.138526369753244,3.310740672254634,,auto,East,Fam_40,Processing,No Fault,ISO9001,Medium
BOT-9698,T:21.32 V:5.36 H:40.7,4.080021636615027,6.851951376010978,,auto,North,Fam_01,Processing,No Fault,ISO9001,High
BOT-5456,T:24.50 V:6.82 H:69.9,5.180610779710241,4.396061626406513,1.8246957670377846,semi_auto,East,Fam_24,Processing,Low,ISO9001,Medium
MCH-3056,T:18.25 V:6.08 H:57.0,2.970749691314995,4.847104816562619,2.0182688552614874,manual,South,Fam_04,Processing,No Fault,ISO9001,Low
MCH-4131,T:15.59 V:10.87 H:46.5,4.035476607378176,2.977202767446038,2.250678026984148,auto,East,Fam_04,Processing,No Fault,ISO9001,Low
LINE-4722,T:20.85 V:8.54 H:52.1,3.150056346370077,,2.424733820498102,manual,North,Fam_39,Init,No Fault,ISO9001,High
BOT-5405,T:23.05 V:5.98 H:66.0,7.55994626196069,2.51069176786517,1.4666765330975657,semi_auto,West,Fam_36,Processing,No Fault,ISO9001,High
BOT-8116,T:20.42 V:10.30 H:34.6,4.629011912545141,5.730010950373482,3.370990484667789,semi_auto,East,Fam_28,Final,No Fault,ISO9001,High
BOT-3348,T:26.00 V:6.66 H:42.2,1.304141720116583,5.165245289565898,2.2586233292702977,auto,East,Fam_23,Processing,No Fault,ISO9001,Medium
MCH-3709,T:19.30 V:6.35 H:45.6,4.678851531870076,2.3977969030245685,,auto,West,Fam_02,Processing,No Fault,ISO9001,Low
MCH-3651,T:23.09 V:10.92 H:55.8,7.753436595645545,6.081544813201492,3.159693550839255,manual,West,Fam_02,Processing,No Fault,ISO9001,High
LINE-6944,T:30.57 V:13.73 H:45.8,1.5486635591022115,2.4755396805795957,2.4157220558212473,auto,North,Fam_07,Init,No Fault,ISO9001,Low
LINE-1552,T:20.03 V:7.62 H:45.0,5.916838226091524,5.495069755064626,2.6735595604742244,auto,South,Fam_02,Init,No Fault,ISO9001,High
LINE-3339,T:19.94 V:6.61 H:32.5,7.130751277305863,4.005622920456451,,auto,West,Fam_09,Assembly,No Fault,ISO9001,Medium
LINE-2061,,1.671075407536443,3.3157298436540974,1.1709614208008685,auto,North,Fam_04,Processing,High,ISO9001,Low
BOT-5706,T:23.72 V:9.02 H:45.6,7.6141975090613565,2.7574161839448457,1.6639403342976997,semi_auto,West,Fam_01,Final,No Fault,ISO9001,High
LINE-8227,T:18.92 V:8.26 H:40.2,1.1775980002979223,1.871847034272262,1.5080048240496244,semi_auto,North,Fam_34,Assembly,No Fault,ISO9001,Low
MCH-4156,T:24.19 V:5.33 H:41.4,2.382981789158576,,1.9275854520271545,semi_auto,North,Fam_38,Assembly,No Fault,ISO9001,Low
BOT-5019,,4.810849403749427,1.907362649847699,1.3618825048414354,semi_auto,North,Fam_01,Assembly,Low,ISO9001,Low
BOT-5380,T:19.64 V:9.73 H:55.8,,2.056126916523422,1.640697341511388,auto,South,Fam_37,Processing,Low,ISO9001,
LINE-3440,T:20.32 V:8.25 H:50.7,4.5604031881657345,4.581067825794923,2.298062055369141,auto,West,Fam_12,Processing,No Fault,ISO9001,High
MCH-3615,T:26.48 V:7.33 H:51.6,3.1501882145461084,7.1833227414896585,3.214176512209651,manual,East,Fam_32,Processing,No Fault,ISO9001,High
MCH-1724,T:19.39 V:4.21 H:59.1,6.873954872418839,4.294349443783509,1.735988922043581,auto,South,Fam_02,Processing,No Fault,ISO9001,Low
MCH-8014,T:25.08 V:8.69 H:59.4,0.6779462986858115,4.472250492625619,2.675105086298579,manual,West,Fam_34,Processing,,ISO9001,Medium
LINE-5944,T:22.95 V:6.13 H:48.9,2.76703694684886,4.359210960031459,2.052061248098896,auto,East,Fam_04,Processing,No Fault,ISO9001,High
MCH-2921,T:24.37 V:10.46 H:50.3,6.824890720137938,3.5534348193697003,2.3063539802677084,semi_auto,East,Fam_09,Assembly,No Fault,ISO9001,High
MCH-7196,T:18.93 V:9.56 H:65.0,5.283307739545868,,2.315285932692207,auto,North,Fam_10,Processing,No Fault,ISO9001,Medium
LINE-5238,T:22.58 V:6.80 H:38.4,1.7881855730628513,4.817940391012056,2.2544101848898315,auto,East,Fam_36,Assembly,No Fault,ISO9001,High
BOT-3517,T:26.84 V:8.20 H:35.4,1.9025230358647394,3.4788111416844507,1.9014282333989005,auto,West,Fam_04,Processing,No Fault,ISO9001,Medium
BOT-9803,T:21.43 V:9.86 H:66.1,3.0565998588649075,4.624354457174958,2.601037440693921,manual,South,Fam_14,Assembly,Low,ISO9001,High
MCH-4293,T:18.73 V:7.43 H:35.7,6.482495327026667,2.4922552179240105,1.4559964873467466,semi_auto,East,Fam_07,Init,No Fault,ISO9001,Low
LINE-4690,T:25.76 V:7.64 H:46.3,,2.9595871403898077,1.5322071943605793,semi_auto,South,Fam_15,Final,No Fault,ISO9001,High
MCH-6366,T:30.04 V:7.65 H:50.2,2.8528665954111387,2.186502756870869,1.452411907396833,semi_auto,East,Fam_35,Processing,No Fault,ISO9001,Low
MCH-3150,T:22.13 V:7.44 H:61.6,11.88616365994801,6.825076799170022,3.0847105495174008,manual,East,Fam_20,Processing,No Fault,ISO9001,
MCH-6790,T:19.13 V:8.84 H:51.5,1.6389832617756996,,2.205357544577299,auto,East,Fam_32,Assembly,No Fault,ISO9001,Low
BOT-8867,,5.653026759754056,,2.062335054901039,auto,South,Fam_01,Init,No Fault,ISO9001,High
BOT-2299,T:28.78 V:9.00 H:53.4,6.5658064090269175,,1.6604288814137824,auto,East,Fam_22,Processing,No Fault,ISO9001,Low
LINE-8264,T:28.12 V:4.32 H:64.6,5.525144971182928,5.217484427701153,2.1753394725922894,manual,North,Fam_21,Final,No Fault,ISO9001,High
BOT-5128,T:27.44 V:8.30 H:39.1,3.852757144677066,3.3661741387358948,2.308470923771355,auto,West,Fam_18,Final,No Fault,ISO9001,High
MCH-9412,T:25.46 V:11.50 H:42.3,1.5196651119230398,,4.0002548635286574,manual,West,Fam_20,Assembly,No Fault,ISO9001,High
BOT-5719,T:25.09 V:12.47 H:61.9,3.3003763044492658,4.34363121388535,2.843974236883826,semi_auto,South,Fam_18,Processing,No Fault,ISO9001,High
BOT-5999,T:29.11 V:8.29 H:52.1,3.5761311957731152,,1.7795772371500513,semi_auto,South,Fam_03,Assembly,No Fault,ISO9001,Low
LINE-4651,T:20.71 V:10.23 H:45.7,5.013536776042292,5.610293025367261,,auto,South,Fam_10,Processing,No Fault,ISO9001,High
BOT-7747,T:29.31 V:7.83 H:45.8,4.992914673723179,5.9866320434165265,2.9764164137042477,auto,South,Fam_06,Processing,No Fault,ISO9001,Medium
MCH-7520,T:19.66 V:13.32 H:53.8,1.840928680271888,4.11705080026094,2.8836672319806267,auto,East,Fam_20,Init,No Fault,ISO9001,Medium
BOT-2786,T:21.07 V:6.73 H:46.9,4.046352159686795,3.8984528822980273,1.7709987776069234,semi_auto,East,Fam_07,Processing,No Fault,ISO9001,Medium
LINE-6573,T:18.85 V:7.23 H:55.6,2.428684747323588,3.437787952118735,1.8109235974864621,auto,East,Fam_31,Assembly,No Fault,ISO9001,Low
LINE-6576,T:20.08 V:11.04 H:41.2,2.9044638316367593,8.565437678436536,4.322539696129215,auto,South,Fam_15,Processing,No Fault,ISO9001,High
MCH-5825,T:17.16 V:12.58 H:41.5,5.5420481982910355,5.405099683523339,3.5041429885144773,auto,North,Fam_04,Processing,No Fault,ISO9001,High
BOT-5355,T:23.75 V:9.72 H:67.1,2.3989165682503315,,1.7619577745382886,auto,West,Fam_14,Assembly,No Fault,ISO9001,High
BOT-6050,T:21.10 V:9.04 H:43.2,1.724454683467469,3.527177828515126,2.1407125115817323,auto,West,Fam_01,Assembly,No Fault,ISO9001,Medium
LINE-1295,T:30.35 V:8.15 H:41.8,2.413184351738198,8.29883681367145,3.9083517385586823,semi_auto,East,Fam_32,Init,No Fault,ISO9001,Medium
LINE-9140,T:25.29 V:3.38 H:53.6,6.435734245443034,4.411383271480353,1.6237286049873922,auto,North,Fam_35,Assembly,No Fault,ISO9001,High
LINE-3783,T:29.14 V:15.15 H:51.2,1.3095167701167523,5.782048321373543,,auto,South,Fam_04,Processing,No Fault,ISO9001,High
MCH-3226,T:28.12 V:9.99 H:40.6,3.489763506187103,1.683020245238438,1.4176698423528034,auto,West,Fam_09,Init,No Fault,ISO9001,Low
MCH-2887,T:31.41 V:5.65 H:44.0,1.7293177743248238,3.8440378074524038,1.528057804704797,auto,South,Fam_30,Final,No Fault,ISO9001,Low
LINE-8453,T:25.65 V:2.29 H:57.3,0.963195987284339,4.9784713806936125,1.472887940266622,semi_auto,North,Fam_27,Processing,No Fault,ISO9001,Medium
MCH-5542,T:18.20 V:9.84 H:55.2,3.5003989134675253,6.571410149111121,3.2322467731812603,manual,North,Fam_19,Final,No Fault,ISO9001,Medium
LINE-5096,T:16.87 V:5.13 H:47.1,4.8623034979817685,6.822330571240548,,semi_auto,East,Fam_09,Processing,,ISO9001,Low
LINE-5538,T:22.27 V:3.83 H:43.3,8.619119978618848,1.9861457454290372,0.6533309197185901,semi_auto,North,Fam_01,Processing,No Fault,ISO9001,Medium
LINE-3970,T:21.92 V:11.74 H:66.4,7.774647926518886,2.8235817676823074,2.006671538174483,auto,North,Fam_06,Final,No Fault,ISO9001,High
LINE-4469,T:22.20 V:9.25 H:53.2,0.8841321404003639,3.127165987280701,1.9075362727053014,semi_auto,South,Fam_08,Processing,No Fault,ISO9001,Medium
LINE-7698,T:27.44 V:14.90 H:36.3,5.56158162961681,3.0598513706118937,3.10317688629884,semi_auto,West,Fam_07,Assembly,No Fault,ISO9001,Medium
MCH-9322,T:25.86 V:11.77 H:62.9,1.9445310204510402,1.5147158969594277,1.7530848107707795,semi_auto,East,Fam_01,Processing,No Fault,ISO9001,Medium
