device_info,sensor_packet,sunlight_hours,soil_moisture_index,soil_health_index,irrigation_type,region,crop_variety,growth_stage,disease_severity,certification_level,yield_category
NODE-4958,T=24.72|N=8.83|H=51.4,4.692669899728897,6.1543366722898964,3.7614101947644714,sprinkler,South,Var_03,Seedling,No Disease,ISO9001,High
SENSOR-5359,T=17.67|N=8.33|H=55.3,4.108393820961954,2.06232615388462,1.9098839294475058,sprinkler,North,Var_24,Maturity,No Disease,ISO9001,Low
DEV-5368,T=25.77|N=12.12|H=51.1,1.1044068734308843,3.0700966090104225,3.181914850215493,drip,South,Var_38,Maturity,,ISO9001,Medium
SENSOR-1483,T=18.45|N=12.29|H=41.7,1.3431432439843543,,3.14383071513624,drip,North,Var_04,Maturity,No Disease,ISO9001,Low
SENSOR-6025,T=26.92|N=13.47|H=66.9,1.3546256597752269,2.4661951799904895,2.8837921736100043,drip,East,Var_05,Maturity,No Disease,ISO9001,Medium
SENSOR-4074,T=26.64|N=12.33|H=40.6,3.436717919416316,3.1032168879842925,,sprinkler,South,Var_30,Flowering,No Disease,ISO9001,High
DEV-4769,T=23.63|N=6.51|H=53.0,5.077557007668048,2.417518170554502,1.3753511559122822,drip,North,Var_02,Vegetative,No Disease,ISO9001,Medium
DEV-5786,T=22.70|N=5.63|H=62.6,4.1990750999727595,7.398683372891579,,flood,North,Var_05,Vegetative,,ISO9001,High
NODE-8541,T=19.02|N=3.85|H=40.5,2.890548422057711,6.394449717821255,3.059537647488228,sprinkler,South,Var_11,Vegetative,No Disease,ISO9001,Medium
DEV-9132,T=13.35|N=7.31|H=37.9,5.010263894873275,2.3400062438206253,2.2041437385862013,drip,South,Var_01,Maturity,,ISO9001,Low
NODE-7971,T=20.73|N=10.69|H=58.1,3.9232411324014804,3.867760947924424,2.8341683067694112,sprinkler,East,Var_15,Flowering,No Disease,ISO9001,Medium
DEV-3321,T=23.20|N=10.23|H=55.5,4.170151433463371,2.037563878280447,2.1373893865429485,sprinkler,South,Var_25,Vegetative,No Disease,ISO9001,
DEV-3106,T=20.83|N=6.46|H=36.5,4.84554860294692,5.759708647289091,3.154698073496292,sprinkler,East,Var_05,Seedling,No Disease,ISO9001,High
DEV-9626,T=22.15|N=10.03|H=51.5,3.753947393717295,3.9163103904038703,3.156175242789879,sprinkler,South,Var_37,Flowering,No Disease,ISO9001,High
NODE-2675,T=29.52|N=7.22|H=57.7,5.096112848302011,3.469942873813656,2.1333970219863208,sprinkler,East,Var_33,Seedling,No Disease,ISO9001,Low
DEV-6316,T=22.27|N=6.52|H=48.5,1.7394871325994592,4.252873729304908,2.8451130020466477,drip,South,Var_22,Vegetative,No Disease,ISO9001,Medium
NODE-7784,T=19.72|N=3.71|H=55.9,1.5082770963452998,2.9824618271596717,1.0706225188217458,drip,West,Var_40,Seedling,No Disease,ISO9001,Low
SENSOR-7685,T=24.16|N=5.32|H=49.3,1.5823109474727202,5.455010484095019,2.8696676311434635,flood,West,Var_10,Flowering,Low,ISO9001,Medium
NODE-8001,T=25.90|N=6.24|H=52.7,,2.7905357032590996,1.65232175536317,sprinkler,South,Var_07,Vegetative,No Disease,ISO9001,Low
DEV-3874,T=22.11|N=8.91|H=59.7,2.4223189572987036,3.188303431733326,2.6452605540577494,flood,West,Var_20,Seedling,No Disease,ISO9001,High
NODE-2130,T=17.23|N=6.07|H=47.4,5.621072015405882,3.0157400736978714,1.4279066163542,flood,East,Var_03,Vegetative,No Disease,ISO9001,Low
NODE-5722,T=27.35|N=9.26|H=43.6,10.259788358998305,5.400676994382188,,drip,West,Var_19,Vegetative,No Disease,ISO9001,High
NODE-4999,T=25.30|N=9.34|H=60.7,2.2941496653981317,,3.4890615449995726,flood,South,Var_05,Maturity,No Disease,ISO9001,High
NODE-9008,T=20.83|N=10.01|H=53.0,5.6231469956105204,3.7758912501734714,2.8309398547973013,drip,North,Var_01,Vegetative,No Disease,ISO9001,High
SENSOR-6918,T=19.49|N=16.04|H=49.4,1.1360587440769034,4.713791600598993,4.941784791550029,flood,North,Var_06,Vegetative,No Disease,ISO9001,High
SENSOR-3878,T=22.20|N=9.98|H=48.5,1.9896258613774607,5.4959622151981655,3.6454886280231635,flood,North,Var_32,Vegetative,No Disease,ISO9001,High
SENSOR-6054,T=17.95|N=5.43|H=36.9,,6.50256460280709,3.6396693516883873,flood,East,Var_20,Vegetative,No Disease,ISO9001,Medium
NODE-1959,T=23.55|N=10.04|H=50.0,2.6367764651145444,3.0996435862330056,2.4380132375822745,drip,East,Var_37,Flowering,Low,ISO9001,Medium
NODE-2359,T=28.74|N=7.22|H=46.2,0.8901742814708372,4.963137806255796,2.786463757726912,drip,North,Var_25,Flowering,No Disease,ISO9001,Low
NODE-8218,T=29.13|N=13.48|H=50.6,1.4167097658549521,4.628255187699987,4.045967535887133,drip,West,Var_01,Vegetative,No Disease,ISO9001,
SENSOR-2338,T=24.56|N=10.67|H=51.5,3.020976511036001,2.819082634368225,2.921531228361325,sprinkler,West,Var_38,Seedling,No Disease,ISO9001,High
SENSOR-3355,T=22.41|N=7.05|H=50.5,2.5401029916310147,3.9218966337895433,2.3961974296595545,drip,South,Var_05,Vegetative,No Disease,ISO9001,High
NODE-2334,T=25.05|N=10.69|H=51.5,1.3502675982438612,,3.766213012143145,drip,East,Var_02,Flowering,No Disease,ISO9001,High
SENSOR-7738,T=29.48|N=5.79|H=51.8,2.6596034770640404,4.1268345207527615,2.175194988410659,drip,East,Var_07,Vegetative,No Disease,ISO9001,Low
NODE-8514,T=20.95|N=6.24|H=57.4,2.7625923752140262,3.472901062056248,1.9662882769576462,sprinkler,South,Var_02,Maturity,No Disease,ISO9001,Low
DEV-3206,T=21.75|N=7.45|H=34.6,3.4037734925553034,3.7523354221839718,2.825889109632792,flood,East,Var_03,Vegetative,No Disease,ISO9001,High
SENSOR-9927,T=29.21|N=5.31|H=58.9,3.576521245548843,6.011686972532438,2.9960961792085006,flood,East,Var_24,Vegetative,Medium,ISO9001,Low
NODE-1983,T=18.86|N=7.80|H=47.9,8.243429952165597,3.2162781364091635,2.489412384166774,drip,West,Var_08,Maturity,No Disease,ISO9001,
SENSOR-7924,T=19.47|N=1.76|H=43.3,4.027340985745672,6.14562828724916,2.529941344950086,drip,West,Var_13,Vegetative,,ISO9001,Medium
NODE-9645,T=19.35|N=4.77|H=52.7,6.597978283267912,3.4896581447538337,1.5848529657637853,drip,South,Var_07,Vegetative,No Disease,ISO9001,Low
DEV-8569,,5.234040588116103,2.5839312305000726,1.4044201479959582,drip,South,Var_27,Flowering,No Disease,ISO9001,Medium
SENSOR-1797,T=20.72|N=4.96|H=73.4,,5.726751044839625,2.6327709964332104,flood,South,Var_30,Vegetative,No Disease,ISO9001,Medium
NODE-3787,T=25.72|N=3.45|H=56.7,4.550524937152112,2.4505436535229737,0.7814402217275114,flood,South,Var_07,Vegetative,No Disease,ISO9001,Low
SENSOR-4861,T=24.37|N=8.14|H=69.1,4.87542158921465,2.8433017475138027,2.0303225474690114,flood,North,Var_18,Vegetative,Low,ISO9001,Medium
NODE-3369,T=19.24|N=10.92|H=60.9,6.228471858442688,4.821365456208308,3.7359742149353297,drip,North,Var_03,Flowering,No Disease,ISO9001,High
NODE-3351,T=19.21|N=4.00|H=34.3,2.0945364925866903,3.0905637171762392,1.391708026474261,sprinkler,South,Var_03,Flowering,No Disease,ISO9001,Low
DEV-6219,T=28.46|N=15.19|H=45.4,5.480537712618344,3.39396951802339,3.932403705761287,drip,West,Var_10,Flowering,No Disease,ISO9001,High
SENSOR-8292,T=24.97|N=4.78|H=56.5,1.7518099465014552,9.576611396567282,4.7975260097131125,flood,North,Var_14,Flowering,No Disease,ISO9001,High
NODE-2706,T=18.36|N=11.45|H=45.9,6.131925537328282,3.5145428588577494,3.0814208513745416,sprinkler,West,Var_17,Vegetative,No Disease,ISO9001,Medium
NODE-6791,T=26.29|N=12.68|H=55.3,0.9337649437538527,4.241109852346019,3.490915359451332,drip,South,Var_38,Vegetative,No Disease,ISO9001,High
DEV-5039,T=20.40|N=13.95|H=56.5,2.3444795271513272,4.4135242561555135,4.102169140312114,drip,South,Var_39,Seedling,No Disease,ISO9001,High
SENSOR-6339,T=30.17|N=7.07|H=62.5,0.2562140343289746,4.70615567800258,2.6490542545845774,flood,South,Var_02,Vegetative,No Disease,ISO9001,Low
DEV-2613,T=21.98|N=4.96|H=36.0,4.321358478271044,,1.8712770320350691,drip,North,Var_02,Seedling,No Disease,ISO9001,Medium
DEV-6904,T=21.14|N=6.06|H=70.5,2.047181492626885,5.915533443926477,,sprinkler,South,Var_10,Seedling,No Disease,ISO9001,Medium
SENSOR-4650,T=21.64|N=2.41|H=50.3,2.6037967184243485,5.1936779367072745,1.900782252576498,drip,South,Var_05,Seedling,No Disease,ISO9001,Low
SENSOR-5648,T=18.31|N=3.85|H=61.7,7.082393331924445,3.7047898350776887,1.8422863932187752,drip,North,Var_03,Flowering,No Disease,ISO9001,Low
DEV-1757,T=28.71|N=10.04|H=35.2,4.089424028394841,2.5048619563086065,2.394738685259105,drip,North,Var_07,Maturity,High,ISO9001,Low
DEV-9208,T=17.28|N=9.32|H=50.5,3.0568762824840348,,1.9443752658111992,drip,North,Var_40,Seedling,No Disease,ISO9001,Low
DEV-6668,T=29.60|N=8.59|H=41.7,1.7201647697074542,,2.792984026453192,sprinkler,North,Var_01,Vegetative,No Disease,ISO9001,Medium
SENSOR-6678,T=21.04|N=7.83|H=62.6,4.405626418722085,4.4688959203501595,2.939400337751147,drip,East,Var_01,Seedling,No Disease,ISO9001,Medium
SENSOR-6775,T=20.72|N=13.56|H=47.4,5.6621141063367055,4.377623371501414,3.8952005718260088,drip,East,Var_01,Maturity,No Disease,ISO9001,High
NODE-3516,T=18.79|N=12.13|H=74.8,3.1848833427711254,8.59536596753127,5.8085695851282235,flood,South,Var_24,Vegetative,No Disease,ISO9001,High
NODE-9724,T=18.65|N=10.12|H=44.6,4.485072434550678,1.9005804866249467,1.9825467673122856,sprinkler,East,Var_20,Vegetative,,ISO9001,Low
NODE-8221,T=21.12|N=8.98|H=48.5,4.1511462377043635,3.635185722645697,2.9923277835926005,sprinkler,East,Var_27,Vegetative,No Disease,ISO9001,High
SENSOR-7890,T=28.02|N=7.13|H=53.6,4.485003958135317,3.0040970143582895,1.7208047245780063,sprinkler,West,Var_31,Vegetative,No Disease,ISO9001,Low
NODE-4666,T=16.06|N=12.17|H=56.0,0.7767218769191706,4.991461401098294,,drip,North,Var_36,Maturity,No Disease,ISO9001,Low
DEV-4201,T=14.90|N=8.02|H=52.9,1.3680287730909613,2.1511733404358573,1.8175891516605944,sprinkler,East,Var_20,Vegetative,No Disease,ISO9001,Low
DEV-5013,T=22.70|N=6.27|H=42.3,1.934300921106177,3.9978313861993993,2.142217685722099,sprinkler,South,Var_06,Vegetative,No Disease,ISO9001,Medium
SENSOR-7731,T=26.79|N=5.21|H=51.2,,5.311647640068446,2.713146665762306,flood,South,Var_32,Flowering,No Disease,ISO9001,Medium
NODE-2269,T=17.34|N=8.65|H=65.3,5.810845102168155,4.3838009993744125,2.7516561373335673,flood,East,Var_26,Vegetative,No Disease,ISO9001,Low
SENSOR-8031,T=19.88|N=8.65|H=58.3,6.053715212961147,1.7607908091166058,1.642108493313078,sprinkler,West,Var_08,Vegetative,No Disease,ISO9001,Low
NODE-2756,T=22.06|N=5.98|H=56.0,1.385778159546088,,1.6231590734310655,drip,East,Var_03,Flowering,No Disease,ISO9001,Low
DEV-7086,T=22.87|N=10.16|H=35.2,2.560372954028998,,4.03070804241422,drip,North,Var_16,Vegetative,No Disease,ISO9001,High
NODE-8584,T=20.89|N=0.82|H=54.2,6.651673295527898,4.741671607447448,1.4029705547571127,drip,East,Var_19,Vegetative,,ISO9001,Low
DEV-8753,T=23.70|N=6.93|H=58.5,4.1358699788625035,9.310383661804403,5.125750661832617,drip,North,Var_06,Seedling,No Disease,ISO9001,High
NODE-8423,T=27.43|N=9.03|H=53.2,3.332621143250406,3.5232688292737135,,drip,North,Var_17,Vegetative,,ISO9001,Medium
NODE-2756,T=21.32|N=6.40|H=38.2,1.4634164004353634,4.551951426100537,2.6563501036337596,drip,North,Var_21,Flowering,No Disease,ISO9001,Medium
DEV-9192,T=23.31|N=4.55|H=57.5,2.6650444387569543,3.7004500530027458,1.6736132190849498,sprinkler,South,Var_14,Seedling,No Disease,ISO9001,Low
NODE-2108,T=19.43|N=7.23|H=66.7,4.759675941621818,6.875235817868666,4.077441003569669,drip,North,Var_34,Maturity,No Disease,ISO9001,Medium
DEV-6872,T=25.56|N=6.07|H=58.6,7.084003546426841,4.0965835692943715,2.2322173896956174,drip,North,Var_14,Seedling,No Disease,ISO9001,Medium
SENSOR-8481,T=22.65|N=7.60|H=61.6,7.868724491604519,3.046710504157057,1.9519096355512022,drip,East,Var_06,Vegetative,No Disease,ISO9001,Medium
SENSOR-4776,T=23.58|N=10.38|H=44.8,3.3739661584309584,7.113493521788189,4.768902107590574,flood,West,Var_02,Vegetative,No Disease,ISO9001,
SENSOR-2739,T=22.47|N=3.46|H=54.4,0.8168578146609089,7.015840979334157,3.555635716529638,drip,West,Var_02,Flowering,No Disease,ISO9001,High
SENSOR-9676,T=29.67|N=6.30|H=37.2,6.354871809682466,5.105492389817243,3.067686762287087,flood,West,Var_10,Vegetative,No Disease,ISO9001,Medium
NODE-9113,T=24.01|N=5.28|H=43.2,2.8041358989792773,3.9471165477224117,2.0619135311078143,drip,South,Var_07,Seedling,No Disease,ISO9001,High
DEV-6617,T=24.36|N=5.62|H=51.8,1.882499728018424,2.2585573254914064,1.2536826727048416,sprinkler,West,Var_28,Flowering,Low,ISO9001,Low
SENSOR-6616,T=22.85|N=11.61|H=55.1,6.837555079555302,9.214586903227012,5.845854695746566,flood,West,Var_28,Vegetative,No Disease,ISO9001,High
DEV-5198,T=25.26|N=7.31|H=43.1,3.48379073735809,3.427773288009547,2.2026953350269864,sprinkler,North,Var_11,Vegetative,Low,ISO9001,Medium
SENSOR-4794,T=27.18|N=3.85|H=62.5,3.266952203260993,3.9481392425217576,1.6426052859960771,drip,East,Var_01,Vegetative,No Disease,ISO9001,Medium
SENSOR-5737,T=23.62|N=9.23|H=57.0,9.849384218233208,3.9555599101566483,2.694163446546307,drip,South,Var_27,Vegetative,Low,ISO9001,High
SENSOR-5048,T=27.49|N=8.96|H=56.2,3.5792847213729786,4.699597901773469,,drip,East,Var_02,Vegetative,No Disease,ISO9001,Medium
SENSOR-8810,T=23.70|N=7.47|H=35.3,,,3.051387966667398,flood,West,Var_07,Seedling,,ISO9001,High
DEV-6560,T=15.89|N=7.19|H=41.8,4.551272142978715,1.4589314380138672,0.9725957303623595,sprinkler,North,Var_23,Vegetative,No Disease,ISO9001,Low
DEV-6655,T=23.35|N=6.60|H=61.3,3.0741419106061367,3.853201150817815,2.430182387372613,sprinkler,North,Var_12,Vegetative,Low,ISO9001,Low
SENSOR-5811,T=20.83|N=10.66|H=38.7,,10.338050643368302,6.624553572722411,flood,East,Var_08,Seedling,Medium,ISO9001,High
DEV-6920,T=18.41|N=7.12|H=62.8,4.130528740817251,2.916191896475421,1.9414592192931825,sprinkler,North,Var_28,Vegetative,No Disease,ISO9001,Low
DEV-9334,T=21.03|N=7.39|H=29.7,,1.7761345278764562,1.1418163849847331,sprinkler,East,Var_21,Vegetative,No Disease,ISO9001,Medium
SENSOR-5963,T=22.30|N=7.61|H=56.6,5.274120231949976,2.087214813190538,1.8490798735181406,sprinkler,East,Var_25,Vegetative,No Disease,ISO9001,Low
SENSOR-3681,T=25.75|N=5.41|H=50.8,4.052886795723257,3.6082970389650537,1.9816881879425798,drip,North,Var_26,Maturity,No Disease,ISO9001,Medium
SENSOR-2489,T=23.96|N=8.63|H=66.2,3.101501022539053,4.9148671688036245,3.161193808460758,drip,East,Var_13,Maturity,No Disease,ISO9001,High
DEV-3989,T=29.92|N=6.64|H=60.8,3.001342222036609,4.3994922703821295,2.283562601494986,drip,South,Var_40,Maturity,No Disease,ISO9001,Low
SENSOR-7112,T=13.77|N=9.01|H=48.0,1.4629698824242445,4.308978202223207,2.9116412437057932,sprinkler,North,Var_07,Vegetative,Low,ISO9001,Low
DEV-7901,T=23.03|N=7.97|H=65.2,4.231241358475741,4.189922856479679,2.8091684453472916,flood,South,Var_14,Seedling,No Disease,ISO9001,High
SENSOR-2129,T=22.71|N=8.02|H=52.4,4.22676958017235,4.523789247572582,2.88818876784544,sprinkler,West,Var_04,Maturity,No Disease,ISO9001,High
NODE-5578,T=22.56|N=8.53|H=31.2,2.4936724553573386,4.641864775677172,3.2388967697312374,sprinkler,South,Var_30,Vegetative,Low,ISO9001,High
DEV-1081,T=22.22|N=12.35|H=36.1,3.5375417019789785,4.345996133605608,3.7772600718520972,flood,West,Var_10,Vegetative,No Disease,ISO9001,High
NODE-2501,T=21.63|N=8.19|H=54.3,2.7854185019311712,,3.2808891502238473,drip,South,Var_20,Maturity,No Disease,ISO9001,High
NODE-1490,T=20.77|N=8.51|H=50.4,4.028716839972064,,2.3171313452888644,drip,East,Var_01,Seedling,No Disease,ISO9001,Medium
DEV-1446,T=25.00|N=6.88|H=57.3,5.341319349135638,3.515725948575466,1.9943829831218116,drip,South,Var_03,Flowering,No Disease,ISO9001,Medium
DEV-6145,T=26.33|N=9.20|H=57.4,4.268448447711332,4.1442529718244,3.2723119013771607,sprinkler,North,Var_02,Vegetative,No Disease,ISO9001,High
SENSOR-7085,T=19.50|N=6.45|H=32.5,2.5006420988939637,2.5721044445089962,1.5008281707956206,flood,West,Var_19,Flowering,Low,ISO9001,Low
NODE-5378,T=21.09|N=11.96|H=44.6,6.5690970034093805,6.10730394315211,4.659199894599958,drip,North,Var_06,Vegetative,No Disease,ISO9001,High
SENSOR-7379,,3.4032539969464723,1.5207544168514073,0.6612344441941995,sprinkler,East,Var_02,Flowering,No Disease,ISO9001,Low
SENSOR-1208,T=24.82|N=5.28|H=49.5,2.0777458484144438,4.701600270455595,2.4073004443558648,drip,East,Var_10,Vegetative,No Disease,ISO9001,Low
NODE-5081,T=16.43|N=9.63|H=46.9,4.380069486259079,7.420019102894488,4.948200881077625,drip,North,Var_02,Seedling,,ISO9001,Medium
SENSOR-9930,T=23.65|N=9.88|H=50.4,5.69239968327963,6.544306229158352,4.313688015845488,flood,West,Var_01,Vegetative,No Disease,ISO9001,High
NODE-6935,T=20.58|N=6.21|H=59.7,6.816552516545318,1.997519444017888,1.3224089047080816,drip,North,Var_16,Vegetative,No Disease,ISO9001,Medium
DEV-8618,T=28.35|N=5.09|H=72.3,5.642244041391059,2.5627041348590716,1.4981579046873903,drip,North,Var_16,Vegetative,No Disease,ISO9001,Low
SENSOR-5587,T=25.67|N=3.87|H=60.7,,2.775998616768183,1.1613836618983924,drip,West,Var_04,Vegetative,No Disease,ISO9001,
NODE-6666,T=21.92|N=8.07|H=33.0,2.859113265213237,,2.579109516120658,drip,West,Var_22,Flowering,No Disease,ISO9001,High
SENSOR-6605,T=20.73|N=8.24|H=46.8,2.709152550480183,5.256062331806791,3.1077697462223557,drip,South,Var_24,Vegetative,No Disease,ISO9001,Medium
SENSOR-9446,T=20.87|N=6.30|H=45.8,4.562470342514844,6.581660365860122,3.515507754792865,drip,East,Var_30,Seedling,No Disease,ISO9001,High
NODE-1653,T=21.20|N=10.81|H=60.4,5.7665267027348115,4.495332722573609,3.600383835563134,drip,West,Var_24,Flowering,No Disease,ISO9001,High
NODE-5395,T=21.04|N=4.14|H=42.7,2.281586622693743,4.3573836761037485,1.9379569976597861,drip,South,Var_32,Flowering,No Disease,ISO9001,Low
SENSOR-3542,T=20.46|N=9.66|H=41.3,3.303836141069331,,2.4326453093199034,sprinkler,East,Var_06,Vegetative,No Disease,ISO9001,Medium
SENSOR-2778,T=24.56|N=8.98|H=46.2,1.814776988337492,2.734727140849963,2.3167028606006177,drip,West,Var_25,Vegetative,No Disease,ISO9001,Low
DEV-9903,T=19.64|N=9.86|H=38.7,3.1503947781038444,2.573714555744377,2.3742303461470553,drip,North,Var_01,Flowering,,ISO9001,Medium
NODE-2700,T=27.23|N=3.52|H=71.2,4.762490284330215,2.0974994904173583,0.7168094206324261,drip,West,Var_33,Vegetative,No Disease,ISO9001,Low
DEV-9778,T=18.50|N=5.15|H=66.6,3.5951926146029605,4.216563506170297,2.038485623705532,sprinkler,South,Var_08,Vegetative,Medium,ISO9001,
DEV-2745,,4.948816607640955,2.78557004973132,2.1838214674909326,drip,South,Var_02,Vegetative,No Disease,ISO9001,Low
NODE-2015,T=20.28|N=4.80|H=52.7,2.3266829866355927,2.772293846983013,1.456784052813038,sprinkler,South,Var_05,Maturity,No Disease,ISO9001,Low
SENSOR-5495,T=28.01|N=1.29|H=47.6,6.1295399537193775,3.2316825678649064,1.157203629940262,sprinkler,North,Var_22,Vegetative,No Disease,ISO9001,Low
SENSOR-6912,T=22.60|N=5.44|H=39.1,3.12484310344433,2.2310057313271496,1.5594182806104357,sprinkler,East,Var_21,Flowering,No Disease,ISO9001,Low
NODE-1719,T=20.89|N=6.54|H=38.0,8.113164746788794,5.334451273933133,2.808691340593156,sprinkler,East,Var_31,Flowering,Low,ISO9001,Medium
SENSOR-3441,T=21.54|N=8.53|H=40.0,2.123926226890923,2.0899384625841013,2.0599711452695644,drip,North,Var_12,Seedling,No Disease,ISO9001,Medium
NODE-2813,T=15.33|N=0.62|H=51.9,3.0273703601929234,3.999187025755107,0.9369198428194081,drip,West,Var_13,Flowering,No Disease,ISO9001,Low
NODE-6866,T=26.32|N=5.77|H=55.5,2.466119709426589,2.117780360565368,1.1037206308797423,sprinkler,West,Var_30,Flowering,Low,ISO9001,Low
NODE-8063,T=22.69|N=7.43|H=50.0,1.8209406309804714,2.473211609480316,1.5461905505708082,drip,South,Var_02,Flowering,Low,ISO9001,Low
NODE-9270,T=25.84|N=5.06|H=56.6,3.897690606075113,6.3523752007894085,3.4392907288745915,flood,East,Var_19,Seedling,No Disease,ISO9001,High
DEV-2140,T=23.23|N=2.40|H=41.9,5.465889866637607,2.829813272046012,0.7521103440066912,sprinkler,East,Var_18,Seedling,No Disease,ISO9001,Medium
SENSOR-3689,,1.7991218146293764,4.207653081661902,2.7422082726891923,flood,East,Var_33,Vegetative,No Disease,ISO9001,Low
NODE-4852,T=19.97|N=5.30|H=63.2,3.1931976530992134,3.943736820416394,2.1822179119872036,drip,South,Var_02,Vegetative,No Disease,ISO9001,Low
SENSOR-9114,T=23.40|N=7.35|H=64.4,3.9719999099778054,2.771593459056564,1.873129568679473,flood,East,Var_20,Maturity,No Disease,ISO9001,Medium
NODE-4585,T=23.04|N=10.08|H=42.4,5.388580667148069,2.709041899007893,2.221978995589661,drip,West,Var_33,Flowering,No Disease,ISO9001,High
NODE-2789,T=23.70|N=13.05|H=29.7,0.9886128818338785,3.43082323500524,3.446234655122376,sprinkler,West,Var_08,Flowering,No Disease,ISO9001,High
SENSOR-5948,T=22.98|N=7.02|H=53.9,3.1557829001431976,2.5393274507911916,1.6074602589028353,sprinkler,West,Var_19,Flowering,No Disease,ISO9001,Low
NODE-2766,T=22.38|N=9.80|H=39.9,3.1215702079425,4.164612911596758,2.769176075746349,drip,West,Var_30,Vegetative,No Disease,ISO9001,High
NODE-9730,T=25.51|N=3.52|H=50.1,2.872783601742331,9.308711918217087,4.163379950426479,drip,South,Var_11,Maturity,No Disease,ISO9001,High
NODE-1956,T=17.85|N=4.25|H=39.7,4.503157253810749,2.246813622163287,,sprinkler,West,Var_28,Flowering,No Disease,ISO9001,Low
DEV-1544,T=24.05|N=10.09|H=43.4,2.1031421291904837,10.076876521822765,5.931350957395038,flood,East,Var_11,Maturity,No Disease,ISO9001,High
DEV-8546,T=22.22|N=5.74|H=44.4,3.6283495876344,,2.880193405648393,flood,West,Var_05,Flowering,No Disease,ISO9001,High
DEV-2255,T=29.03|N=9.56|H=52.6,1.1852298587993457,4.5379657114429,3.3902066628400185,drip,West,Var_06,Flowering,Low,ISO9001,Medium
DEV-8601,T=26.24|N=7.04|H=58.6,0.7414983853177328,2.5957458353036373,1.798521750204015,drip,North,Var_01,Maturity,No Disease,ISO9001,Low
